species,run,n_nodes,n_edges,is_binary,mc_bio,lorenz_bio,narma10_bio,mackey_glass_bio,mc_random,lorenz_random,narma10_random,mackey_glass_random,mc_pso_b,mc_pso_a,lorenz_pso_a,narma10_pso_a,mackey_glass_pso_a,mc_de_a,lorenz_de_a,narma10_de_a,mackey_glass_de_a,mc_gwo_a,lorenz_gwo_a,narma10_gwo_a,mackey_glass_gwo_a,mc_woa_a,lorenz_woa_a,narma10_woa_a,mackey_glass_woa_a
fly,7,49,1950,False,1.8722725385457315,0.39514930527423103,0.7300116868928545,0.2565584329873305,1.503501661977305,0.5686705858977453,0.7350521266698469,0.3223955616990375,1.651272791119247,3.2181640287797904,0.2587740664946792,0.6886903067811456,0.20977883952326018,4.0336628627604485,0.22579502420412556,0.6811052088483698,0.11188099605316083,6.0278430360495445,0.1886619896893413,0.6520761296160532,0.06541205234934365,10.00802814548941,0.1277588742974671,0.4796608649644625,0.035159670186599226
fly,8,49,1950,False,1.5886280253552096,0.3785370271671214,0.7394811591436518,0.23807868460085213,1.2815778952375214,0.5285218000883948,0.7435191805019156,0.2910197762141963,1.3938531308066782,2.7470731258862533,0.24811171437554294,0.7026804328036158,0.1539081256382529,3.3005703256720227,0.2365221123207537,0.6927615724128318,0.11043207764217412,7.655509235225788,0.19286781326045524,0.6654838163824548,0.05743175966353277,11.719058398013319,0.12035704205106551,0.5685038640993684,0.03203546414560881
fly,9,49,1950,False,2.638371358026104,0.4220364067150816,0.6511931051554898,0.25515373392299384,2.164578202988016,0.6514473469726371,0.6698141726050437,0.31448813341720533,2.3947953706062464,3.531261391708866,0.25547076814901065,0.6279779099137153,0.17225622094658766,5.295826842025015,0.2401424061740256,0.6213767360077386,0.0762147343677058,7.9279359282310615,0.16072820281119454,0.6119814778305877,0.05656375940460752,11.68561972724392,0.105996951065064,0.4608012087311437,0.03271413782527827
mouse,0,112,6542,False,1.4808366760488147,0.4995971506970155,0.7594766956021404,0.2913917479572375,1.2757770239887332,0.6374774518602245,0.7817512555723107,0.3210676597466122,1.3232118206766048,2.6588566082080933,0.31399225299661254,0.7306628498194013,0.20893980618132707,3.3513592685547575,0.29720065923019057,0.7345481237914424,0.102152706122341,4.954917499937369,0.2300041148335967,0.7332018791859651,0.05563943256074951,10.016474001778215,0.13475567286009124,0.7081496181932528,0.034390923335671154
mouse,1,112,6542,False,1.600759488268331,0.5133073943160972,0.7206807810743282,0.26232650693529086,1.3290790827956183,0.6737919931642983,0.7487525401544096,0.2918905290737036,1.3873788659200352,2.6720970899914906,0.28209299040454866,0.6844105193525919,0.16431841613137843,3.576823037640909,0.2696859623253534,0.6838054726144555,0.12653094650332805,5.825335094020939,0.19707382050248295,0.6811257835987207,0.04641406769694434,8.476704447596555,0.14043178606271667,0.4218291478308021,0.030766342665348063
mouse,2,112,6542,False,1.881464639987345,0.5105541936482902,0.6983640580151114,0.2718565091933023,1.585430610730153,0.6969089403693832,0.7294967139357562,0.30182073728167347,1.6814786767999679,2.8990917745562013,0.2580481453472501,0.6686925303317575,0.18542483572407328,3.8136183669973693,0.25270734822640045,0.6658382415160639,0.13090895318183038,5.643511325856568,0.21894815821044117,0.6634842910976028,0.04954486632506916,10.871975099182428,0.12839077693309228,0.6571324480759123,0.03375094162860172
mouse,3,112,6542,False,2.0908003745265415,0.4943111874482005,0.6676225115268052,0.3053560678415727,1.806027138209905,0.6598570708557595,0.6932353234518894,0.34384551882140973,1.9025234112068483,3.1481669251291784,0.2561989538005361,0.6439981158797663,0.20915078295246828,3.8978895295637743,0.2243437582739703,0.6351752984940542,0.11524526388402048,6.263957818791516,0.20946934538893291,0.601431322076675,0.05539711245173243,10.51961707142561,0.1419618215709708,0.5578655958054787,0.02875251922929506
mouse,4,112,6542,False,1.5591887473476165,0.4932202761273721,0.6974776491591653,0.2675075022592584,1.251700605623255,0.6714708210254103,0.7226671258208122,0.2991978963442416,1.3753454863831576,2.6285934446135717,0.2490286010275454,0.6729853753305187,0.16585482469922985,3.7757616552640636,0.2594524375954275,0.6702200075785363,0.12740856681900986,5.632517361761922,0.21533989444034485,0.651478768492328,0.05131817070513126,9.140610892247867,0.1027352517832108,0.42511103149662904,0.03241670785489033
mouse,5,112,6542,False,1.536911934476734,0.5438369012978048,0.7042102749787459,0.26906150637432386,1.2651694484274711,0.710640054914205,0.7272579374634478,0.3022615646844828,1.3775476233798518,2.707493637959771,0.3012439641491245,0.668992606737374,0.1640473763198783,3.267138239398555,0.27068215461056266,0.6758853765982857,0.07240908372808749,5.52701867120523,0.24776765303355242,0.6689007403776973,0.056705133997841974,14.612159428804704,0.1288325020442148,0.6224057901169084,0.037292153489251134
mouse,6,112,6542,False,1.5364813668874355,0.471058023967799,0.7335172636214137,0.31307329776000564,1.2552308134903654,0.6150723621171503,0.7584242882504749,0.3503668766426687,1.3665122329366712,2.6643801928166684,0.26126426872455677,0.7002162657997529,0.1937102721871173,3.7692893864249584,0.2562227791666287,0.6975412024111071,0.14457042367774112,3.695022741254185,0.2034603500819096,0.6981552608450551,0.057932295244832226,9.831632619400388,0.1319485564811798,0.5296361575927707,0.03245275328857264
mouse,7,112,6542,False,1.6353393018089801,0.4741386592257117,0.7309041199422723,0.2772483143952973,1.3429187691209235,0.6376301582787818,0.7576160247856288,0.31405126022415886,1.4442349506594176,2.84330344732066,0.2574130197538002,0.7002144579841125,0.1571696845461391,3.2256233820666993,0.24947607171755137,0.7004832910161518,0.09210885932751793,6.179360863373152,0.21812447721059733,0.6528135573667759,0.04562591931606022,12.23039141536508,0.13420829304256576,0.44612524032102946,0.03261583324200668
mouse,8,112,6542,False,1.3721695234737366,0.4516949074887995,0.7389442779600621,0.27438987677025245,1.111781305512036,0.5841057778801639,0.7575708970472572,0.30617876904889,1.1765560505927604,2.4584324987208044,0.2543422721576902,0.7100216355632051,0.17127625924908488,2.942226896879631,0.22636739305217546,0.7069925953115446,0.10694189109120583,5.401073194309279,0.17113097985520925,0.69896906422398,0.054442903102471664,12.379432790588453,0.13187179010591188,0.616759363910586,0.02809562617477474
mouse,9,112,6542,False,2.3601919449251265,0.5048972191378568,0.6692095411384178,0.3181748088795068,2.0634118878531202,0.689965572170294,0.6972944518631319,0.3615000506885891,2.1602850231318067,3.446801687237672,0.26683418143799853,0.6516856448069591,0.21141431759793233,4.071082840609483,0.23586122064811854,0.6476461099064221,0.13613014443791568,4.888234686348698,0.21380839658693693,0.6291948248424027,0.055708131449441346,11.49287786781414,0.14652367467230965,0.580019124843776,0.028057948001148303
rat,0,73,1923,False,1.8095892151735387,0.4064739998717463,0.7389909890437184,0.22185471413726982,1.6240398157365308,0.4701326730667582,0.7499688230628014,0.28854365159332146,1.6448688967905918,1.8878556689011936,0.38285617320286475,0.7386634456815212,0.2182466935096611,3.025146830669561,0.2777188074406626,0.7264526840822896,0.12899447358125532,3.58107010488038,0.22429168559031926,0.7145965597746654,0.06056819725131832,13.20433501223311,0.12427449009158573,0.6722540500298103,0.03843210183339209
